latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-13.34093,28.99367,301.08,0.39,0.36,2026-09-18,2335,N,nominal,2.0NRT,290.07,0.65,N
-12.66883,24.871,324.98,0.48,0.4,2026-09-18,2335,N,nominal,2.0NRT,282,2.92,N
-12.66807,24.86659,297.78,0.48,0.4,2026-09-18,2335,N,nominal,2.0NRT,284.25,2.31,N
-12.67175,24.86592,317.25,0.48,0.4,2026-09-18,2335,N,nominal,2.0NRT,285.74,2.31,N
-13.3638,29.07461,300.93,0.39,0.36,2026-09-18,2335,N,nominal,2.0NRT,289.11,0.32,N
-13.67548,31.11162,312.99,0.45,0.39,2026-09-18,2335,N,nominal,2.0NRT,291.36,1.4,N
-13.67907,31.11107,310.78,0.45,0.39,2026-09-18,2335,N,nominal,2.0NRT,291.63,0.81,N
-13.68266,31.11053,302.25,0.45,0.39,2026-09-18,2335,N,nominal,2.0NRT,291.6,0.81,N
-13.68625,31.10998,324.79,0.45,0.39,2026-09-18,2335,N,nominal,2.0NRT,292.57,1.77,N
-13.68983,31.10944,313.6,0.45,0.39,2026-09-18,2335,N,nominal,2.0NRT,292,1.77,N
-13.68787,31.07142,333.75,0.45,0.39,2026-09-18,2335,N,nominal,2.0NRT,293.64,2,N
-13.12173,27.41912,305.03,0.39,0.36,2026-09-18,2335,N,nominal,2.0NRT,288.31,0.92,N
-13.68849,31.07558,304.33,0.45,0.39,2026-09-18,2335,N,nominal,2.0NRT,291.95,2,N
-13.69342,31.10889,306.96,0.45,0.39,2026-09-18,2335,N,nominal,2.0NRT,291.56,0.88,N
-13.69145,31.07087,314.99,0.45,0.39,2026-09-18,2335,N,nominal,2.0NRT,292.46,2,N
-13.46874,29.52989,304.27,0.4,0.37,2026-09-18,2335,N,nominal,2.0NRT,290.77,0.98,N
-13.19024,27.73831,302.48,0.39,0.36,2026-09-18,2335,N,nominal,2.0NRT,287.37,1.56,N
-13.19138,27.74545,302.31,0.39,0.36,2026-09-18,2335,N,nominal,2.0NRT,288.52,0.8,N
-13.19471,27.74488,309.76,0.39,0.36,2026-09-18,2335,N,nominal,2.0NRT,290.8,1.79,N
-13.47213,29.50698,301.77,0.4,0.37,2026-09-18,2335,N,nominal,2.0NRT,290.41,0.42,N
-13.6989,30.88521,305.79,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,292.03,0.69,N
-13.71931,31.00069,303.35,0.44,0.39,2026-09-18,2335,N,nominal,2.0NRT,291.98,1.01,N
-13.14056,27.0182,306.66,0.4,0.37,2026-09-18,2335,N,nominal,2.0NRT,291.03,1.06,N
-13.14116,27.02185,311.34,0.4,0.37,2026-09-18,2335,N,nominal,2.0NRT,290.38,0.81,N
-13.74941,30.93237,304.5,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,293.08,0.78,N
-13.14393,27.01762,308.04,0.4,0.37,2026-09-18,2335,N,nominal,2.0NRT,290.55,1.18,N
-13.14453,27.02127,307.17,0.4,0.37,2026-09-18,2335,N,nominal,2.0NRT,290.21,0.88,N
-13.75298,30.93189,304.46,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,293.25,1.41,N
-13.74682,30.86562,303.63,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,291.83,0.7,N
-13.75655,30.93142,316.23,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,293.28,1.41,N
-13.75037,30.86507,313.26,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,292.43,2.25,N
-13.75097,30.86917,308.22,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,292.46,1.27,N
-13.75219,30.87735,312.36,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,292.1,0.91,N
-13.76012,30.93096,317.4,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,292.95,2.3,N
-13.76074,30.93515,304.15,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,291.01,0.68,N
-13.75271,30.85636,328.84,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,292.89,2.8,N
-13.76431,30.93465,314.41,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,291.68,0.68,N
-13.76787,30.93413,309.32,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,291.27,0.88,N
-13.761,30.86334,308.79,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,292.2,1.04,N
-13.76341,30.87961,309.26,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,291.91,0.62,N
-13.48087,29.00096,301.27,0.39,0.36,2026-09-18,2335,N,nominal,2.0NRT,290.14,0.36,N
-13.76454,30.86276,313.47,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,292.08,1.32,N
-13.76635,30.87493,313.55,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,292.18,1.71,N
-13.76883,30.89159,307.61,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,292.92,1.04,N
-13.77561,30.9372,302.1,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,291.09,0.59,N
-14.69289,37.72549,317.91,0.39,0.59,2026-09-18,2335,N,nominal,2.0NRT,287.31,2.36,N
-13.47577,28.88049,301.55,0.39,0.36,2026-09-18,2335,N,nominal,2.0NRT,288.56,0.67,N
-13.54141,29.13531,307.5,0.39,0.36,2026-09-18,2335,N,nominal,2.0NRT,290.56,0.53,N
-14.69212,37.72271,306.51,0.39,0.59,2026-09-18,2335,N,nominal,2.0NRT,287.05,1.11,N
-14.69256,37.72663,304.56,0.39,0.59,2026-09-18,2335,N,nominal,2.0NRT,286.87,1.11,N
-12.81182,24.64289,304.75,0.49,0.4,2026-09-18,2335,N,nominal,2.0NRT,287.27,1.74,N
-13.13441,26.51298,296.7,0.41,0.37,2026-09-18,2335,N,nominal,2.0NRT,286.13,0.49,N
-13.85222,31.12188,304.88,0.45,0.39,2026-09-18,2335,N,nominal,2.0NRT,292.47,0.65,N
-12.89829,25.0977,311.56,0.46,0.39,2026-09-18,2335,N,nominal,2.0NRT,286.86,2.33,N
-12.89903,25.10199,302.47,0.46,0.39,2026-09-18,2335,N,nominal,2.0NRT,289.49,1.6,N
-13.13846,26.51617,301.16,0.41,0.37,2026-09-18,2335,N,nominal,2.0NRT,287.54,0.49,N
-13.14249,26.51933,301.87,0.41,0.37,2026-09-18,2335,N,nominal,2.0NRT,289.45,0.67,N
-11.47622,17.41499,298.7,0.49,0.65,2026-09-18,2335,N,nominal,2.0NRT,286,0.85,N
-13.07548,26.07551,301.58,0.42,0.38,2026-09-18,2335,N,nominal,2.0NRT,289.53,0.93,N
-13.08306,26.07816,304.89,0.42,0.38,2026-09-18,2335,N,nominal,2.0NRT,289.27,0.69,N
-13.40473,28.04615,317.9,0.38,0.36,2026-09-18,2335,N,nominal,2.0NRT,290.97,1.15,N
-12.91712,25.07674,299.79,0.46,0.39,2026-09-18,2335,N,nominal,2.0NRT,286.38,1.15,N
-13.08653,26.07755,302.7,0.42,0.38,2026-09-18,2335,N,nominal,2.0NRT,289.04,0.69,N
-13.64555,29.56671,307.97,0.4,0.37,2026-09-18,2335,N,nominal,2.0NRT,289.27,0.95,N
-14.6901,37.27339,306.47,0.36,0.58,2026-09-18,2335,N,nominal,2.0NRT,287.91,0.72,N
-13.64894,29.5662,301.85,0.4,0.37,2026-09-18,2335,N,nominal,2.0NRT,288.32,0.66,N
-14.74012,37.60479,298.52,0.38,0.59,2026-09-18,2335,N,nominal,2.0NRT,287.18,0.37,N
-13.03637,25.67119,302.88,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,289.91,0.83,N
-13.80802,30.5256,305.05,0.43,0.38,2026-09-18,2335,N,nominal,2.0NRT,291.88,1.01,N
-13.03748,25.61287,308.11,0.44,0.38,2026-09-18,2335,N,nominal,2.0NRT,290.96,1.18,N
-13.81851,30.52397,303.15,0.43,0.38,2026-09-18,2335,N,nominal,2.0NRT,292.13,0.62,N
-13.21247,26.64589,305.36,0.4,0.37,2026-09-18,2335,N,nominal,2.0NRT,289.85,0.55,N
-14.75222,37.3355,299.33,0.37,0.58,2026-09-18,2335,N,nominal,2.0NRT,286.89,0.59,N
-13.22485,26.63606,310.41,0.4,0.37,2026-09-18,2335,N,nominal,2.0NRT,289.49,1.35,N
-13.51706,28.43175,304.98,0.38,0.36,2026-09-18,2335,N,nominal,2.0NRT,289.57,0.83,N
69.69824,19.01138,299.23,0.42,0.45,2026-09-19,0054,N,nominal,2.0NRT,273.4,1.1,N
64.64837,24.43088,295.33,0.42,0.38,2026-09-19,0056,N,nominal,2.0NRT,281.25,1.39,N
64.64501,24.42857,327.26,0.42,0.38,2026-09-19,0056,N,nominal,2.0NRT,282.65,1.39,N
57.81866,41.89173,301.32,0.34,0.56,2026-09-19,0056,N,nominal,2.0NRT,278.35,0.74,N
54.44533,45.87288,298.81,0.62,0.71,2026-09-19,0056,N,nominal,2.0NRT,281.91,1.23,N
59.38689,28.46222,312.66,0.4,0.37,2026-09-19,0056,N,nominal,2.0NRT,284.89,1.28,N
59.38367,28.45988,309.41,0.4,0.37,2026-09-19,0056,N,nominal,2.0NRT,284.1,1.28,N
60.2883,22.28807,297.5,0.41,0.37,2026-09-19,0056,N,nominal,2.0NRT,282.99,0.32,N
55.05967,38.8378,301.93,0.34,0.56,2026-09-19,0056,N,nominal,2.0NRT,280.01,0.66,N
54.24342,38.87271,298.02,0.37,0.58,2026-09-19,0056,N,nominal,2.0NRT,278.78,0.77,N
54.21439,38.92424,317.63,0.37,0.58,2026-09-19,0056,N,nominal,2.0NRT,283.94,1.69,N
54.08768,38.18676,302,0.35,0.57,2026-09-19,0058,N,nominal,2.0NRT,283.66,0.9,N
54.08302,38.1824,325.62,0.35,0.57,2026-09-19,0058,N,nominal,2.0NRT,282.07,2.07,N
54.08456,38.17753,300.63,0.35,0.57,2026-09-19,0058,N,nominal,2.0NRT,282.54,2.06,N
54.17122,37.71301,298.19,0.34,0.56,2026-09-19,0058,N,nominal,2.0NRT,278.91,1.11,N
54.16975,37.71768,317.2,0.34,0.56,2026-09-19,0058,N,nominal,2.0NRT,279.3,1.11,N
54.16853,37.71615,324.99,0.34,0.56,2026-09-19,0058,N,nominal,2.0NRT,279.82,1.69,N
54.16997,37.71148,295.36,0.34,0.56,2026-09-19,0058,N,nominal,2.0NRT,279.34,1.32,N
58.30435,-1.77616,295.98,0.77,0.77,2026-09-19,0058,N,nominal,2.0NRT,274.05,3.4,N
50.91184,44.53576,295.21,0.77,0.77,2026-09-19,0058,N,nominal,2.0NRT,278.5,1.08,N
52.5564,39.61669,350.53,0.45,0.63,2026-09-19,0058,N,nominal,2.0NRT,285.67,5.11,N
52.5625,39.59882,295.78,0.45,0.63,2026-09-19,0058,N,nominal,2.0NRT,283.89,0.88,N
52.56048,39.60473,296.5,0.45,0.63,2026-09-19,0058,N,nominal,2.0NRT,282.86,0.88,N
52.55844,39.6107,307.63,0.45,0.63,2026-09-19,0058,N,nominal,2.0NRT,283.15,5.11,N
52.55739,39.594,306.97,0.45,0.63,2026-09-19,0058,N,nominal,2.0NRT,285.71,1.14,N
52.55537,39.59994,297.02,0.45,0.63,2026-09-19,0058,N,nominal,2.0NRT,285.94,1.14,N
52.54515,39.62985,312.63,0.45,0.63,2026-09-19,0058,N,nominal,2.0NRT,286.21,2.43,N
52.55826,39.57168,304.19,0.45,0.63,2026-09-19,0058,N,nominal,2.0NRT,283.85,2,N
52.55629,39.57745,304.8,0.45,0.63,2026-09-19,0058,N,nominal,2.0NRT,282.9,2.63,N
52.54204,39.61917,312.46,0.45,0.63,2026-09-19,0058,N,nominal,2.0NRT,283.31,3.75,N
52.53796,39.6311,310.27,0.45,0.63,2026-09-19,0058,N,nominal,2.0NRT,284.22,2.43,N
52.53594,39.63704,299.71,0.45,0.63,2026-09-19,0058,N,nominal,2.0NRT,281.87,1.08,N
52.53286,39.62626,313.66,0.45,0.63,2026-09-19,0058,N,nominal,2.0NRT,282.16,2.55,N
52.53082,39.63221,303.89,0.45,0.63,2026-09-19,0058,N,nominal,2.0NRT,282.27,2.23,N
56.31471,22.91411,297.07,0.38,0.36,2026-09-19,0058,N,nominal,2.0NRT,282.92,0.41,N
55.09654,21.79889,296.79,0.39,0.36,2026-09-19,0058,N,nominal,2.0NRT,280.55,1.06,N
51.90685,35.73509,302.35,0.34,0.56,2026-09-19,0058,N,nominal,2.0NRT,279.33,0.58,N
51.2569,37.76579,312.23,0.43,0.62,2026-09-19,0058,N,nominal,2.0NRT,284.55,2.38,N
51.25399,37.63603,295.95,0.42,0.61,2026-09-19,0058,N,nominal,2.0NRT,283.13,0.55,N
51.14338,37.93121,306.3,0.44,0.62,2026-09-19,0058,N,nominal,2.0NRT,282.42,1.28,N
51.13819,37.92699,317.79,0.44,0.62,2026-09-19,0058,N,nominal,2.0NRT,280.97,2.16,N
50.37725,39.63491,299.86,0.54,0.68,2026-09-19,0058,N,nominal,2.0NRT,279.85,0.89,N
50.14653,39.68415,296.51,0.55,0.68,2026-09-19,0058,N,nominal,2.0NRT,281.29,0.86,N
50.15012,39.68663,295.09,0.55,0.68,2026-09-19,0058,N,nominal,2.0NRT,280.44,0.91,N
53.26345,24.44965,296.73,0.41,0.37,2026-09-19,0058,N,nominal,2.0NRT,282.23,0.55,N
50.58442,33.38869,295.69,0.61,0.53,2026-09-19,0058,N,nominal,2.0NRT,274.49,1.09,N
50.05028,34.0108,305.78,0.33,0.56,2026-09-19,0058,N,nominal,2.0NRT,281.29,0.55,N
48.46377,38.75893,298.98,0.58,0.7,2026-09-19,0058,N,nominal,2.0NRT,283.03,1,N
48.06251,38.74952,297.47,0.6,0.71,2026-09-19,0058,N,nominal,2.0NRT,281.36,1.28,N
48.05985,38.75688,300.73,0.6,0.71,2026-09-19,0058,N,nominal,2.0NRT,281.01,1.28,N
48.06246,38.75329,311.51,0.6,0.71,2026-09-19,0058,N,nominal,2.0NRT,281.67,1.98,N
52.58252,19.66811,327.87,0.39,0.36,2026-09-19,0058,N,nominal,2.0NRT,284.25,2.53,N
53.52223,9.89784,302.53,0.53,0.5,2026-09-19,0058,N,nominal,2.0NRT,280.34,1.38,N
53.52177,9.906,302.06,0.53,0.5,2026-09-19,0058,N,nominal,2.0NRT,279.75,1.05,N
47.83211,38.47794,297.03,0.6,0.7,2026-09-19,0058,N,nominal,2.0NRT,282.48,1.05,N
47.83263,38.4767,301.21,0.6,0.7,2026-09-19,0058,N,nominal,2.0NRT,283.1,1.09,N
48.1559,37.29182,300.96,0.52,0.67,2026-09-19,0058,N,nominal,2.0NRT,281.41,1.24,N
48.53359,34.64141,330.11,0.4,0.6,2026-09-19,0058,N,nominal,2.0NRT,283.6,3.26,N
48.53205,34.64638,325.53,0.4,0.6,2026-09-19,0058,N,nominal,2.0NRT,282.74,3.26,N
48.51841,34.63071,302.27,0.4,0.6,2026-09-19,0058,N,nominal,2.0NRT,281.95,0.3,N
52.17187,14.6283,330.88,0.51,0.41,2026-09-19,0058,N,nominal,2.0NRT,280.71,7.37,N
52.173,14.62839,330.36,0.51,0.41,2026-09-19,0058,N,nominal,2.0NRT,280.35,5.43,N
52.16923,14.62736,315.48,0.51,0.41,2026-09-19,0058,N,nominal,2.0NRT,279.44,2.6,N
51.68871,15.98093,319.46,0.45,0.39,2026-09-19,0058,N,nominal,2.0NRT,284.12,3.21,N
51.68513,15.97987,327.84,0.45,0.39,2026-09-19,0058,N,nominal,2.0NRT,283.58,3.21,N
52.16088,10.41874,305.8,0.49,0.48,2026-09-19,0058,N,nominal,2.0NRT,268.6,2.32,N
52.15735,10.40337,305.42,0.49,0.49,2026-09-19,0058,N,nominal,2.0NRT,268.78,1.58,N
52.15285,10.40258,310.05,0.49,0.49,2026-09-19,0058,N,nominal,2.0NRT,273.1,2.71,N
51.10455,18.94117,312.96,0.39,0.36,2026-09-19,0058,N,nominal,2.0NRT,286.47,1.47,N
47.08756,34.53671,295.99,0.44,0.62,2026-09-19,0058,N,nominal,2.0NRT,280.07,0.76,N
50.53466,17.9773,308.08,0.4,0.37,2026-09-19,0100,N,nominal,2.0NRT,286.12,1.36,N
50.41611,18.14623,306.23,0.4,0.37,2026-09-19,0100,N,nominal,2.0NRT,286.74,1.61,N
50.41357,18.13952,299.11,0.4,0.37,2026-09-19,0100,N,nominal,2.0NRT,284.56,0.64,N
46.83756,33.42088,310.25,0.4,0.6,2026-09-19,0100,N,nominal,2.0NRT,283.65,1.33,N
46.75805,33.54063,295.12,0.4,0.6,2026-09-19,0100,N,nominal,2.0NRT,281.44,0.41,N
47.17054,31.75784,302.08,0.33,0.55,2026-09-19,0100,N,nominal,2.0NRT,284.41,0.69,N
46.28497,34.02668,317.83,0.44,0.62,2026-09-19,0100,N,nominal,2.0NRT,282.35,3.43,N
46.28331,34.03202,319.65,0.44,0.62,2026-09-19,0100,N,nominal,2.0NRT,282.85,2.59,N
44.88419,38.11911,298.05,0.72,0.76,2026-09-19,0100,N,nominal,2.0NRT,281.97,1.26,N
44.88574,38.11931,298.31,0.73,0.76,2026-09-19,0100,N,nominal,2.0NRT,281.61,0.84,N
46.62576,32.72283,304.24,0.38,0.58,2026-09-19,0100,N,nominal,2.0NRT,283.96,1.47,N
46.62075,32.71963,324.83,0.38,0.58,2026-09-19,0100,N,nominal,2.0NRT,283.27,1.47,N
49.67757,18.66357,316.69,0.39,0.36,2026-09-19,0100,N,nominal,2.0NRT,282.4,1.37,N
45.91935,34.87271,367,0.49,0.65,2026-09-19,0100,N,high,2.0NRT,292.8,146.97,N
45.92126,34.86678,300.75,0.49,0.65,2026-09-19,0100,N,nominal,2.0NRT,285.69,28.6,N
45.91552,34.88457,303.26,0.49,0.65,2026-09-19,0100,N,nominal,2.0NRT,287.03,9.51,N
45.90445,34.87715,320.34,0.49,0.65,2026-09-19,0100,N,nominal,2.0NRT,286.55,2.27,N
45.89506,34.88533,328.92,0.49,0.65,2026-09-19,0100,N,nominal,2.0NRT,286.82,2,N
45.88953,34.88159,313.86,0.49,0.65,2026-09-19,0100,N,nominal,2.0NRT,286.18,2,N
46.53993,32.62411,302.81,0.37,0.58,2026-09-19,0100,N,nominal,2.0NRT,281.87,0.42,N
46.53492,32.62095,295.42,0.37,0.58,2026-09-19,0100,N,nominal,2.0NRT,281.4,0.42,N
44.7366,37.811,295.48,0.71,0.75,2026-09-19,0100,N,nominal,2.0NRT,282.64,1.35,N
48.61956,21.18785,296.64,0.39,0.36,2026-09-19,0100,N,nominal,2.0NRT,284.99,0.61,N
48.61629,21.18655,304.41,0.39,0.36,2026-09-19,0100,N,nominal,2.0NRT,284.9,0.61,N
48.61117,21.19574,302.03,0.39,0.36,2026-09-19,0100,N,nominal,2.0NRT,286.33,1.03,N
48.61024,21.20099,296,0.39,0.36,2026-09-19,0100,N,nominal,2.0NRT,285.06,0.63,N
48.6088,21.18919,295.79,0.39,0.36,2026-09-19,0100,N,nominal,2.0NRT,285.72,1.03,N
48.60735,21.1774,314.24,0.39,0.36,2026-09-19,0100,N,nominal,2.0NRT,285.29,1.21,N
48.60643,21.18264,296.06,0.39,0.36,2026-09-19,0100,N,nominal,2.0NRT,277.24,1.21,N
46.5948,30.25165,298.41,0.59,0.53,2026-09-19,0100,N,nominal,2.0NRT,282.18,1.02,N
48.59986,21.18004,297.98,0.39,0.36,2026-09-19,0100,N,nominal,2.0NRT,284.76,0.82,N
48.254,20.34849,298.94,0.39,0.36,2026-09-19,0100,N,nominal,2.0NRT,281.73,0.46,N
49.50745,5.95861,308.44,0.36,0.58,2026-09-19,0100,N,nominal,2.0NRT,277.23,1.02,N
49.50207,5.95812,312.53,0.36,0.58,2026-09-19,0100,N,nominal,2.0NRT,275.75,1.53,N
49.50588,5.95606,299.51,0.36,0.58,2026-09-19,0100,N,nominal,2.0NRT,276.83,1.24,N
49.50568,5.96113,312.45,0.36,0.58,2026-09-19,0100,N,nominal,2.0NRT,276.62,1.24,N
46.8985,26.03035,296.97,0.38,0.43,2026-09-19,0100,N,nominal,2.0NRT,282.47,1.26,N
45.97499,29.68769,296.51,0.58,0.52,2026-09-19,0100,N,nominal,2.0NRT,281.05,0.85,N
49.46621,6.00544,296.46,0.36,0.57,2026-09-19,0100,N,nominal,2.0NRT,275.11,0.6,N
48.45711,17.19216,307.3,0.4,0.37,2026-09-19,0100,N,nominal,2.0NRT,286.17,1.15,N
49.35705,6.74943,308.49,0.33,0.56,2026-09-19,0100,N,nominal,2.0NRT,270.72,1.2,N
49.35624,6.74789,312.09,0.33,0.56,2026-09-19,0100,N,nominal,2.0NRT,269.89,1.54,N
45.25766,31.67405,367,0.37,0.58,2026-09-19,0100,N,high,2.0NRT,291.87,6.9,N
26.75683,12.41167,339.08,0.38,0.36,2026-09-19,0105,N,nominal,2.0NRT,302.76,14.94,N
26.70267,12.45243,332.09,0.38,0.36,2026-09-19,0105,N,nominal,2.0NRT,296.08,3.11,N
26.69938,12.45177,334.17,0.38,0.36,2026-09-19,0105,N,nominal,2.0NRT,294.81,3.11,N
26.56473,12.679,315.22,0.39,0.36,2026-09-19,0105,N,nominal,2.0NRT,297.47,1.54,N
26.57849,12.21172,326.49,0.38,0.36,2026-09-19,0105,N,nominal,2.0NRT,298.02,2.06,N
-16.95193,16.66605,295.11,0.79,0.78,2026-09-19,0117,N,nominal,2.0NRT,284.7,2.1,N
26.43529,11.84913,308.17,0.38,0.36,2026-09-19,0105,N,nominal,2.0NRT,297.22,1.14,N
26.43199,11.8485,324.88,0.38,0.36,2026-09-19,0105,N,nominal,2.0NRT,298.16,2.36,N
-16.95326,16.68163,296.53,0.79,0.78,2026-09-19,0117,N,nominal,2.0NRT,284.21,0.92,N
5.69478,0.03135,318.31,0.54,0.51,2026-09-19,0111,N,nominal,2.0NRT,287.84,2.48,N
26.03224,11.97936,320.89,0.38,0.36,2026-09-19,0105,N,nominal,2.0NRT,294.99,1.65,N
-19.46745,16.31799,299.28,0.8,0.78,2026-09-19,0117,N,nominal,2.0NRT,280.64,1.11,N
13.33275,13.91573,304.47,0.57,0.43,2026-09-19,0109,N,nominal,2.0NRT,290.05,1.12,N
4.67984,-3.56178,304.24,0.46,0.63,2026-09-19,0111,N,nominal,2.0NRT,287.87,0.83,N
-19.47971,16.28473,300.88,0.79,0.78,2026-09-19,0117,N,nominal,2.0NRT,280.95,1.47,N
13.31454,13.87978,304.97,0.57,0.43,2026-09-19,0109,N,nominal,2.0NRT,291.31,1.82,N
4.67924,-3.55756,308.75,0.46,0.63,2026-09-19,0111,N,nominal,2.0NRT,287.81,0.83,N
-19.47878,16.28799,299.35,0.79,0.78,2026-09-19,0117,N,nominal,2.0NRT,281.09,1.03,N
14.89056,0.11656,307.47,0.36,0.57,2026-09-19,0109,N,nominal,2.0NRT,288.6,0.62,N
1.39847,16.32544,295.72,0.43,0.62,2026-09-19,0111,N,nominal,2.0NRT,274.56,0.67,N
-19.48557,16.27925,297.01,0.79,0.78,2026-09-19,0117,N,nominal,2.0NRT,280.58,1.77,N
14.89198,0.11675,307.97,0.36,0.57,2026-09-19,0109,N,nominal,2.0NRT,288.31,0.68,N
1.39658,16.32674,303,0.43,0.62,2026-09-19,0111,N,nominal,2.0NRT,274.03,1,N
-20.21809,15.23571,304.13,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,281.38,4.95,N
10.2863,11.19262,303.47,0.45,0.39,2026-09-19,0109,N,nominal,2.0NRT,290.58,0.45,N
-0.94267,15.41248,301.88,0.4,0.6,2026-09-19,0113,N,nominal,2.0NRT,276.48,0.42,N
-20.22453,15.22802,323.89,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,281.06,12.83,N
8.53775,16.79316,301.7,0.35,0.57,2026-09-19,0109,N,nominal,2.0NRT,287.69,1.07,N
-20.22505,15.23438,349.81,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,282.55,4.95,N
8.53715,16.79635,301.77,0.35,0.57,2026-09-19,0109,N,nominal,2.0NRT,288.17,0.46,N
-0.64017,12.34971,307.07,0.49,0.49,2026-09-19,0113,N,nominal,2.0NRT,287.95,1.24,N
-20.2229,15.20783,300.03,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,280.33,3.27,N
8.53192,16.79538,302.65,0.35,0.57,2026-09-19,0109,N,nominal,2.0NRT,287.8,0.46,N
-0.74033,12.96824,305.96,0.55,0.51,2026-09-19,0113,N,nominal,2.0NRT,287.23,0.95,N
-20.2256,15.24116,305.71,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,280.1,4.95,N
-0.6415,12.35066,309.14,0.5,0.49,2026-09-19,0113,N,nominal,2.0NRT,287.84,0.87,N
-20.2282,15.18626,320.7,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,281.37,4.52,N
-0.74086,12.96507,305.46,0.55,0.51,2026-09-19,0113,N,nominal,2.0NRT,287.37,1.09,N
-20.22873,15.1928,298.08,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,280.01,3.45,N
-20.22989,15.20709,309.42,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,279.95,2.96,N
-0.85884,12.66319,306.34,0.52,0.5,2026-09-19,0113,N,nominal,2.0NRT,288.11,1.97,N
-20.22184,15.22739,323.33,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,281.8,9.26,N
-0.77636,11.915,338.55,0.46,0.47,2026-09-19,0113,N,nominal,2.0NRT,289.42,8.37,N
-20.22233,15.23385,351.97,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,284.28,9.26,N
-0.77642,11.91702,341.72,0.47,0.47,2026-09-19,0113,N,nominal,2.0NRT,289.53,6.36,N
-20.22283,15.24064,320.02,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,281.4,7.48,N
-1.46618,13.49921,300.21,0.61,0.53,2026-09-19,0113,N,nominal,2.0NRT,285.91,0.47,N
-20.22577,15.18561,319.29,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,281.53,2.31,N
-1.7816,13.69182,310.78,0.64,0.54,2026-09-19,0113,N,nominal,2.0NRT,287.29,2.15,N
-20.22626,15.19206,296.75,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,280.58,2.31,N
-20.2273,15.20602,311.16,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,280.42,5.07,N
-1.78663,13.69105,323.67,0.64,0.54,2026-09-19,0113,N,nominal,2.0NRT,287.07,7.99,N
-20.22786,15.21349,308.96,0.69,0.74,2026-09-19,0117,N,nominal,2.0NRT,280.93,5.98,N
-1.78752,13.69674,352.77,0.64,0.54,2026-09-19,0113,N,nominal,2.0NRT,288.08,7.99,N
-1.78819,13.701,302.69,0.32,0.54,2026-09-19,0113,N,nominal,2.0NRT,286.77,5.6,N
-1.79256,13.69596,315.98,0.64,0.54,2026-09-19,0113,N,nominal,2.0NRT,285.85,7.99,N
-1.98083,13.6946,327.89,0.32,0.55,2026-09-19,0113,N,nominal,2.0NRT,288.42,2.08,N
-1.80003,9.89833,314.46,0.54,0.42,2026-09-19,0113,N,nominal,2.0NRT,287.33,2.6,N
-2.45,14.02959,323.92,0.34,0.56,2026-09-19,0113,N,nominal,2.0NRT,288.33,4.34,N
-2.4505,14.0329,329.55,0.34,0.56,2026-09-19,0113,N,nominal,2.0NRT,288.49,4.41,N
-2.07341,9.80753,312.35,0.54,0.42,2026-09-19,0113,N,nominal,2.0NRT,288.69,1.91,N
-2.07001,9.8062,300.63,0.54,0.42,2026-09-19,0113,N,nominal,2.0NRT,288.55,0.74,N
-2.07075,9.81105,301.43,0.54,0.42,2026-09-19,0113,N,nominal,2.0NRT,288.53,0.73,N
-3.77035,16.01605,300.05,0.49,0.65,2026-09-19,0113,N,nominal,2.0NRT,287.06,0.7,N
